name,stars,age_in_years,releases,primary_language,url
zhpanvip/BannerViewPager,3683,8.00,57,Java,https://github.com/zhpanvip/BannerViewPager
google/bundletool,3672,6.90,63,Java,https://github.com/google/bundletool
watabou/pixel-dungeon,3670,10.67,0,Java,https://github.com/watabou/pixel-dungeon
google/rejoiner,3668,7.30,3,Java,https://github.com/google/rejoiner
shopizer-ecommerce/shopizer,3667,12.35,18,Java,https://github.com/shopizer-ecommerce/shopizer
lisawray/groupie,3666,8.57,28,Java,https://github.com/lisawray/groupie
sofastack/sofa-jraft,3665,6.06,31,Java,https://github.com/sofastack/sofa-jraft
linkedin/databus,3659,12.28,0,Java,https://github.com/linkedin/databus
KunMinX/Linkage-RecyclerView,3654,5.93,0,Java,https://github.com/KunMinX/Linkage-RecyclerView
litesuits/android-common,3647,10.83,0,Java,https://github.com/litesuits/android-common
JFormDesigner/FlatLaf,3642,5.60,85,Java,https://github.com/JFormDesigner/FlatLaf
RoaringBitmap/RoaringBitmap,3639,11.78,34,Java,https://github.com/RoaringBitmap/RoaringBitmap
JCTools/JCTools,3636,11.38,18,Java,https://github.com/JCTools/JCTools
networknt/light-4j,3636,8.55,190,Java,https://github.com/networknt/light-4j
PlexPt/chatgpt-java,3634,2.30,24,Java,https://github.com/PlexPt/chatgpt-java
undertow-io/undertow,3630,12.69,9,Java,https://github.com/undertow-io/undertow
apache/incubator-heron,3629,9.51,56,Java,https://github.com/apache/incubator-heron
dingjikerbo/Android-BluetoothKit,3628,9.47,0,Java,https://github.com/dingjikerbo/Android-BluetoothKit
Dimezis/BlurView,3626,8.93,29,Java,https://github.com/Dimezis/BlurView
jtablesaw/tablesaw,3610,9.24,79,Java,https://github.com/jtablesaw/tablesaw
rockerhieu/emojicon,3610,11.19,2,Java,https://github.com/rockerhieu/emojicon
helidon-io/helidon,3604,6.58,119,Java,https://github.com/helidon-io/helidon
spotbugs/spotbugs,3602,8.39,68,Java,https://github.com/spotbugs/spotbugs
fesh0r/fernflower,3600,10.48,0,Java,https://github.com/fesh0r/fernflower
iterate-ch/cyberduck,3599,8.18,0,Java,https://github.com/iterate-ch/cyberduck
alibaba/Alink,3597,6.49,22,Java,https://github.com/alibaba/Alink
tyrantgit/ExplosionField,3596,9.51,0,Java,https://github.com/tyrantgit/ExplosionField
grpc-ecosystem/grpc-spring,3594,8.24,34,Java,https://github.com/grpc-ecosystem/grpc-spring
dongjunkun/DropDownMenu,3591,9.76,2,Java,https://github.com/dongjunkun/DropDownMenu
huburt-Hu/NewbieGuide,3588,7.67,20,Java,https://github.com/huburt-Hu/NewbieGuide
kikoso/android-stackblur,3582,11.62,0,Java,https://github.com/kikoso/android-stackblur
coderbruis/JavaSourceCodeLearning,3579,4.81,0,Java,https://github.com/coderbruis/JavaSourceCodeLearning
dtinit/data-transfer-project,3577,7.23,61,Java,https://github.com/dtinit/data-transfer-project
spockframework/spock,3576,14.29,25,Java,https://github.com/spockframework/spock
lihangleo2/ShadowLayout,3570,5.72,28,Java,https://github.com/lihangleo2/ShadowLayout
googlemaps/android-maps-utils,3568,11.87,47,Java,https://github.com/googlemaps/android-maps-utils
davideas/FlexibleAdapter,3567,9.90,30,Java,https://github.com/davideas/FlexibleAdapter
JakeWharton/ThreeTenABP,3566,9.74,0,Java,https://github.com/JakeWharton/ThreeTenABP
FasterXML/jackson-databind,3564,13.27,0,Java,https://github.com/FasterXML/jackson-databind
WVector/AppUpdate,3562,7.77,3,Java,https://github.com/WVector/AppUpdate
vert-x3/vertx-examples,3561,10.09,0,Java,https://github.com/vert-x3/vertx-examples
code4craft/netty-learning,3554,11.52,0,Java,https://github.com/code4craft/netty-learning
karma9874/AndroRAT,3552,5.01,0,Java,https://github.com/karma9874/AndroRAT
dropbox/hackpad,3551,9.62,0,Java,https://github.com/dropbox/hackpad
bilibili/MagicaSakura,3550,8.76,3,Java,https://github.com/bilibili/MagicaSakura
